"id","landuse","blue","green","p_application","n_application","Emissions (CH4) (Enteric)","Emissions (CH4) (Rice cultivation)","Emissions (CH4) (Burning crop residues)","Emissions (CH4) (Manure management)","Direct emissions (CH4) (On farm - Energy use)","Direct emissions (CH4) (Food - Energy use)","Emissions (CH4) (Savanna fires)","Emissions (CO2) (Drained organic soils (CO2))","Direct emissions (CO2) (On farm - Energy use)","Direct emissions (CO2) (Food - Energy use)","Direct emissions (N2O) (On farm - Energy use)","Direct emissions (N2O) (Food - Energy use)","Direct emissions (N2O) (Manure management)","Indirect emissions (N2O) (Manure management)","Emissions (N2O) (Savanna fires)","Direct emissions (N2O) (Crop residues)","Indirect emissions (N2O) (Crop residues)","Emissions (N2O) (Burning crop residues)","Direct emissions (N2O) (Manure on pasture)","Indirect emissions (N2O that leaches) (Manure on pasture)","Indirect emissions (N2O that volatilises) (Manure on pasture)","Emissions (N2O) (Drained organic soils (N2O))","Direct emissions (N2O) (Manure applied)","Indirect emissions (N2O) (Manure applied)","Direct emissions (N2O) (Synthetic fertilizers)","Indirect emissions (N2O that leaches) (Synthetic fertilizers)"
"197_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c050",2326.96897374702,0,3496,0,0,0,0,0,0,0.000109037740687234,0,0,0,0.807969658492406,0,6.54226444123405e-06,0,0,0,0,0,0,0,0,0,0,0,0.0608967302391061,0.0258258410419971,0,0
"197_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c052",2562.83883686545,2,1545,0,0,0,0,0,0,6.8580819988271e-05,0,0,0,0.508183876113088,0,4.11484919929626e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c058",2033.14018501576,0,0,0,0,0,0,0,0,0.207677458745039,0,0,0,1538.88996930074,0,0.0124606475247023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c059",20600,0,0,1.16184,0,0,0,0,0,3.51402845772044e-06,0,0,0,0.0259903107406122,0,2.10841707463226e-07,0,0,0,0,0,0,0,0,0,0,0,5.32087807894646e-05,2.25654400377763e-05,0,0
"197_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c062",576.401914426366,0,2031903318,0.00230560765770546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c064",0,0,0,0,0,0,0,0,0,0,1.69207649294221,0,0,0,2679.95363364363,0,0.01476752914626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c066",0,0,0,0,0,0,0,0,0,0,0.518116382673126,0,0,0,820.605858060674,0,0.00452183977154364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c069",0,0,0,0,0,0,0,0,0,0,0.248280810240122,0,0,0,393.233439706986,0,0.0021668607282066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c073",0,0,0,0,0,0,0,0,0,0.00463922159733591,1.70908213751508,0,0,34.3766320362591,2706.88760451056,0.000278353295840155,0.0149159452213773,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c074",0,0,0,0,0,0,0,0,0,0,3.5435741415962,0,0,0,5612.40253408607,0,0.0309263999802768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c082",0,0,0,0,0,0,0,0,0,0,0.271666933933078,0,0,0,430.272975111678,0,0.00237096217674884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c086",0,0,0,0,0,0,0,0,0,0.00495664963798298,1.82602214196062,0,0,36.7287738174538,2892.10014728822,0.000297398978278978,0.0159365343798559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c091",0,0,0,0,0,0,0,0,0,0,1.37569410607755,0,0,0,2178.8591909069,0,0.0120063146628278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c096",0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c098",0,2,0,0,0,4410.7832319722,0,0,176.410599478714,9.79470175667037,0,2950.95078222852,0,3264.90058555679,0,0.130596023422272,0,2.90217202432667,0.10364900086881,269.435379242485,0,0,0,164.076368375326,36.8990443092963,32.8567332754127,0,0,0,0,0
"197_c099",0,2,0,0,0,3835.26,0,0,168.734318303571,10.6848328158719,0,3219.129742991,0,3561.61093862397,0,0.142464437544959,0,0.941693303571429,0,293.921351842586,0,0,0,179.007336160714,40.2359866071429,35.7843455357143,0,0,0,0,0
"197_c100",0,5,0,0,0,35.7995551382648,0,0,35.7995551382648,24.9423504289277,0,0,0,8314.11680964257,0,0.332564672385703,0,15.227740147095,0.459705362931169,0,0,0,0,0,0,0,0,0,0,0,0
"197_c101",0,0,0,0,0,0,0,0,379.207371614788,76.5386322377165,0,1985.9927811357,0,25512.8774125722,0,1.02051509650289,0,13.0473985841106,0,181.330275442288,0,0,0,220.834161141701,24.8455781548489,22.0695359029104,0,0,0,0,0
"197_c102",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c109",0,0,0,0,0,20629.4988666667,0,0,448.467366666667,125.396639422832,0,6563.71778217659,0,41798.8798076108,0,1.67195519230443,0,10.5521733333333,2.63804333333333,599.297623170063,0,0,0,729.984276666667,82.1562066666667,73.1114866666667,0,0,0,0,0
"197_c110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c113",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c114",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c115",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c116",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c117",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c121",0,0,0,0,0,0,0,0,0,0,0.0593364432249954,0,0,0,93.9785626073032,0,0.000517856408037958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c123",0,0,0,0,0,0,0,0,0,11.6749916146749,0,0,0,86898.7236023928,0,0.700499496880496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197_c138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c002",1725.24971551397,1,1127,4.94922385889493,20.7029965861677,0,0,44.3530741655621,0,2.54588801747,0,0,10440.2892403122,18865.0302094527,0,0.1527532810482,0,0,0,0,35.4307356307989,8.0171737558742,1.16378328714303,0,0,0,5.59670173449028,61.1259591647609,25.9885205468477,58.6566033989722,13.1991049665288
"198_c003",1817.80978883614,0,966,4.61705508266492,23.8133082337535,0,0,0,0,1.87368854299646,0,0,7683.70415387786,13884.0321036038,0,0.112421312579788,0,0,0,0,22.6927325326554,5.06222494959235,0,0,0,0,4.11898553531191,27.8172806565795,11.8268895863431,47.1915494282742,10.6192001981457
"198_c004",926.602303128999,1,616,4.46084880772363,23.0723973479121,0,0,191.433596903056,0,9.53723135959491,0,0,18027.586735264,70670.8843745982,0,0.572233881575694,0,0,0,0,49.6372069845976,11.1810773412404,4.91289761963594,0,0,0,9.66400677486489,183.647686640779,78.0802746142659,209.827884150191,47.2161718769336
"198_c005",2427.74566473988,0,173,2.88974566473988,20.878612716763,0,0,0,0,0.0635886337375754,0,0,222.360898148439,471.191775995433,0,0.00381531802425452,0,0,0,0,0.46992,0.11748,0,0,0,0,0.119200492984902,0.408712967618225,0.173769794402389,0.896212876584929,0.201668817233397
"198_c006",2941.17647058824,24,1374,5.58529411764706,28.2352941176471,0,0,0,0,0.0617619148806507,0,0,298.865643790483,457.655789265622,0,0.00370571489283904,0,0,0,0,0.488596769084574,0.0977193538169148,0,0,0,0,0.16021221524431,1.97710103388289,0.840590995124717,1.33621395107198,0.30067932979304
"198_c007",9429.34782608696,0,2241,26.172097826087,76.3777173913043,0,0,0,0,0.0239234369777819,0,0,83.6570408971329,177.272668005364,0,0.00143540621866691,0,0,0,0,0,0,0,0,0,0,0.0448458366539765,0.369263853507198,0.156997474971524,0.31754604930245,0.0714552734658173
"198_c008",3913.04347826087,0,0,10.6481739130435,53.2173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c009",3774.46411929171,34,3926,0,20.3821062441752,0,0,0,0,0.719071516596102,0,0,2698.58782201662,5327.80522795996,0,0.0431442909957661,0,0,0,0,0,0,0,0,0,0,1.44662573962397,3.35369710646746,1.42586925997195,19.6133775884531,4.41346778601045
"198_c010",330.440587449933,2,205,2.0522673564753,6.24532710280374,0,0,0,0,0.198975567674197,0,0,977.871493411833,1466.19988958947,0,0.0119385340604518,0,0,0,0,2.44251424985619,0.581551011870522,0,0,0,0,0.524205312450037,19.2460337807962,8.18270913359993,8.64598401486603,1.94554822370001
"198_c011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c013",562.5,0,0,0,0,0,0,0,0,0.0344634549639968,0,0,169.371700092127,253.952354320315,0,0.00206780729783981,0,0,0,0,0,0,0,0,0,0,0.0907946959954946,0,0,1.23099610826179,0.277002859095324
"198_c014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c016",148.048452220727,0,90,0.670481830417227,3.09421265141319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c017",7075.89285714286,0,1212,24.0148727678571,80.6651785714286,0,0,0,0,0.0185612906111354,0,0,244.95819936337,137.539163428513,0,0.00111367743666812,0,0,0,0,0.243313953488372,0,0,0,0,0,0.131314176044187,1.25102076243624,0.531888239192665,1.30442366715218,0.293525773840966
"198_c018",3578.94736842105,0,776,14.2921684210526,50.1052631578947,0,0,0,0,0.00872597573494383,0,0,136.209546839282,64.6594801959338,0,0.00052355854409663,0,0,0,0,0,0,0,0,0,0,0.0730175371105668,0.406030996896197,0.172629518615017,0.892988775883498,0.200943319316455
"198_c019",4725.78763127188,0,3035,24.0566219369895,30.24504084014,0,0,0,0,0.00717336594186397,0,0,111.973830083075,53.154641629212,0,0.000430401956511838,0,0,0,0,0,0,0,0,0,0,0.0600255524170445,0.0216794244381224,0.00921729777581611,0.336714772167123,0.0757686835595486
"198_c020",4048.40484048405,252,15805,0,10.1210121012101,0,0,0,0,0.00646138747145926,0,0,36.4196694076812,47.7305867230653,0,0.000387683248287556,0,0,0,0,0,0,0,0,0,0,0.0195234080447217,0.0271827540531079,0.0115571120990501,0.264698714606104,0.0595633895612241
"198_c021",3273.45309381238,0,1940,13.6840159680639,14.0758483033932,0,0,0,0,0.13260537322669,0,0,883.041519961359,982.605815609771,0,0.00795632239360138,0,0,0,0,1.24941451990632,0,0,0,0,0,0.473370027653266,0.265697487193405,0.112964846679288,1.79069260872946,0.402947636511484
"198_c022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c023",3431.37254901961,0,2739,7.03911764705882,27.4509803921569,0,0,0,0,0.0136929089941742,0,0,80.8047908120623,101.464455646831,0,0.000821574539650451,0,0,0,0,0,0,0,0,0,0,0.043316837539979,0.0519168896865927,0.0220731612687115,0.304041370967585,0.0684164056052176
"198_c024",3884.9765258216,0,1672,9.68563497652582,62.1596244131455,0,0,0,0,0.15345940461672,0,0,1003.49919886905,1137.13418820989,0,0.00920756427700318,0,0,0,0,0,0,0,0,0,0,0.537943497310818,0.00716283973181973,0.00304537728467238,7.52497030489522,1.69329397150303
"198_c025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c029",4580.64516129032,0,2098,8.76231612903226,65.0451612903226,0,0,0,0,0.0715420221222507,0,0,700.450583615471,520.799225723965,0,0.00429252132733504,0,0,0,0,0,0,0,0,0,0,0.375488926217548,2.06225745872161,0.876796390129677,4.64587873842961,1.04543116336278
"198_c030",14701.9867549669,0,0,0,51.4569536423841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c031",253.90625,10,148,2.505115234375,7.8203125,0,0,0,0,0.320914760422249,0,0,80.9648155727238,2377.97837472887,0,0.0192548856253349,0,0,0,0,0,0,0,0,0,0,0.0434026216437467,1.22447169642824,0.520600548056584,1.16666821786591,0.262527582171507
"198_c032",428.455941794665,32,198,4.10293694421989,11.4397736459175,0,0,0,0,0.458307848420035,0,0,198.190324572497,3396.06115679246,0,0.0274984709052021,0,0,0,0,0,0,0,0,0,0,0.106243429445535,1.56241170623621,0.664280271180822,2.47584091365026,0.557121998309722
"198_c033",547.542297255459,103,1437,3.20613392157934,10.7865832559325,0,0,0,0,4.55832523210301,0,0,2034.72982224911,33777.1899698833,0,0.273499513926181,0,0,0,0,0,0,0,0,0,0,1.09075291529569,11.8540868764184,5.03992386477788,18.7215172917588,4.21277840085328
"198_c034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c040",326.678765880218,3,172,0.89702722323049,3.7568058076225,0,0,0,0,0.054499045528562,0,0,465.38938207552,403.837927366645,0,0.00326994273171372,0,0,0,0,0,0,0,0,0,0,0.249480210933077,2.79001299610033,1.18621140781913,2.50677840462169,0.564083655941949
"198_c041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c043",1473.30892272114,1,527,3.50809587589131,13.5544420890345,0,0,0,0,1.09689591392162,0,0,6182.6638219917,8102.82401061262,0,0.065813754835297,0,0,0,0,0,0,0,0,0,0,3.31432631221591,26.4785190176907,11.2576971379136,26.5627272143015,5.97723366820418
"198_c044",942.208774583964,185,6852,2.54066596066566,10.1758547655068,0,0,0,0,0.0167807371861419,0,0,103.643028103285,123.481888740305,0,0.00100684423116852,0,0,0,0,0,0,0,0,0,0,0.0555596786450847,0.916186653203314,0.389529031312912,0.525469811339414,0.11824297341998
"198_c045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c048",5477.94117647059,1,1130,17.8569926470588,116.132352941176,0,0,0,0,0.0850805971974919,0,0,1328.07951123193,630.447225233415,0,0.00510483583184952,0,0,0,0,0,0,0,0,0,0,0.711940515532164,17.8284384882999,7.57999950107128,13.1621432927937,2.96178948045125
"198_c049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c050",2527.64612954186,138,1587,0,0,0,0,0,0,0.00637673084990214,0,0,99.5386241911013,47.2515755977749,0,0.000382603850994129,0,0,0,0,0,0,0,0,0,0,0.0533594403216414,0.0856792845960349,0.0364276958364188,0.723448243917543,0.162792742095357
"198_c051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c061",392.098954065148,1638821,267127823,0,2.15654424735831,0,0,0,0,13.1362111952221,0,0,33418.2680879039,97339.3249565956,0,0.788172671713324,0,0,0,0,0,0,0,0,0,0,17.9144537728957,95.4516724882596,40.5825574860215,242.884483881797,54.6546784458572
"198_c062",364.173262041501,0,346968478,0.0855078819273443,0.509842566858101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198_c067",0,0,0,0,0,0,0,0,0,0,1.26411719006772,0,0,0,5010.63054739745,0,0.0290094792463095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
